file_name,class_name,func_name,docstring
service/youtube_media_service.py,YoutubeMediaService,download_and_upload_audio,"단일 유튜브 영상을 WAV 포맷으로 추출한 뒤 구글 드라이브에 안전하게 업로드합니다.

자동화된 학습 자료 파이프라인에서 Whisper AI가 음성을 텍스트로 원활하게 변환하기 
위해서는 입력 오디오의 엄격한 규격화가 필수적입니다. 
이 메서드는 단순한 영상 다운로드를 넘어, `yt-dlp`와 `FFmpeg` 후처리(post-processor)를 연계하여 
스트리밍된 미디어를 강제로 **16kHz, 1채널(Mono)** WAV 파일로 트랜스코딩합니다. 
이 규격은 Whisper STT 엔진이 요구하는 최적의 오디오 포맷이므로, 하위 파이프라인에서 
오디오 리샘플링 작업을 다시 수행하는 오버헤드를 원천적으로 제거합니다.

또한, 장시간 연속으로 영상을 다운로드하는 배치(Batch) 처리 환경에서 
로컬 디스크 공간이 고갈되거나 파일 덮어쓰기 충돌이 발생하지 않도록 
`tempfile.TemporaryDirectory` 격리 공간 내에서 다운로드와 변환을 수행합니다. 
네트워크 업로드가 끝난 후 `with` 블록을 빠져나가면 즉시 찌꺼기 미디어 파일들을 휘발(Clean-up)시켜 
시스템 리소스를 안전하게 회수합니다.

Args:
    url (str): 음원을 추출할 대상 유튜브 영상의 단일 URL.
    prefix (str): 로컬 임시 파일 생성 및 구글 드라이브 저장 시 사용할 파일명 (확장자 제외). 
        일반적으로 파이프라인 상태 관리를 위한 '날짜_교시' 형태의 식별자가 주입됩니다.
    drive_folder_id (str): 추출된 WAV 파일이 업로드될 구글 드라이브 대상 폴더의 고유 ID.
    drive_service (Any): 인증이 완료된 구글 드라이브 API 서비스 객체. 
        (내부 구현상 `get_drive_service()` 호출을 통해 최신 객체로 한 번 더 덮어씌워 
        장기 실행 시 토큰 만료 문제를 방어합니다.)

Returns:
    None: 반환값 없이 외부 스토리지(구글 드라이브)에 업로드를 수행하고 종료됩니다.

Raises:
    FileNotFoundError: `yt-dlp` 다운로드 및 FFmpeg 변환 프로세스가 실패하여 
        임시 디렉토리 내에 지정된 이름의 WAV 파일이 정상적으로 생성되지 않았을 때 발생합니다.
    Exception: 구글 드라이브 네트워크 업로드 중 토큰 만료, 클라우드 용량 초과, 
        네트워크 단절 등의 이유로 `MediaFileUpload` 객체의 `.execute()`가 실패할 때 발생합니다."
service/api_key_tracker.py,APIManager,__class__,"Gemini API 키의 가용 상태, 에러, 쿨타임을 관리하고 동시성을 제어하는 단일 책임 클래스.

이 클래스는 시스템 내에 하나만 존재하는 싱글톤(모듈 레벨 인스턴스 `api_mgr`)으로 동작합니다. 
`Config` 객체로부터 다중 API 키 배열과 허용된 모델 리스트를 로드하여 관리 풀(Pool)을 생성합니다. 
비동기 Worker나 LLMService가 API를 호출하기 전에 `get_available_key`를 통해 유효한 키를 
스레드 안전(Thread-safe)하게 대여(Checkout)받고, 통신이 끝난 후 `end_task`를 호출하여 
키를 반납(Checkin) 및 상태(성공, 쿨타임, 한도 초과 등)를 업데이트하도록 통제합니다."
service/api_key_tracker.py,APIManager,__init__,"APIManager 객체를 초기화하고 로컬 상태 파일과 전역 설정을 연동합니다.

Args:
    state_file_name (str, optional): API 키 가용성 상태를 캐싱할 로컬 JSON 파일명. 기본값은 ""api_key_state.json""입니다."
service/api_key_tracker.py,APIManager,_load_state,"로컬 파일 시스템에서 기존 API 키 상태 데이터를 로드하거나 초기화합니다.

이 메서드는 애플리케이션 시작 시 호출되어 이전에 실패했거나 쿨타임 중이었던 
API 키 상태를 복원합니다. 시스템이 예기치 않게 종료된 후 재시작되더라도 
할당량 초과(429) 상태를 기억하여 무의미한 API 호출 시도를 방지합니다.
파일이 손상(Corruption)되었을 경우를 대비해 기존 파일을 백업하고 새로운 상태로 초기화하는 
방어 로직이 포함되어 있습니다.

Args:
    없음

Returns:
    Dict[str, Any]: 복원되었거나 새로 초기화된 `키::모델` 조합의 상태 딕셔너리."
service/api_key_tracker.py,APIManager,_save_state,"메모리 내의 현재 API 키 상태를 로컬 JSON 파일에 동기화하여 영속화합니다.

원자적(Atomic) 파일 쓰기 도입:
여러 스레드가 거의 동시에 키를 대여하거나 반납할 때 파일 I/O 충돌이나 
크래시로 인해 JSON 구조가 0 byte로 손상되는 현상을 원천 방지합니다. 
데이터를 임시 파일(`.tmp`)에 완전히 쓴 뒤 성공했을 때만 `replace`를 수행하여 무결성을 유지합니다.

Args:
    없음

Returns:
    None"
service/api_key_tracker.py,APIManager,_get_pt_date,"주어진 UNIX 타임스탬프를 태평양 표준시(PT, UTC-8) 기준의 날짜 문자열로 변환합니다.

Google Gemini API의 일일 할당량(Daily Quota)은 한국 시간이 아닌 
태평양 표준시(PT) 자정을 기준으로 리셋됩니다. 따라서 429(할당량 초과) 에러가 발생한 
시점과 현재 시점의 날짜가 같은지(즉, 쿨타임이 하루 지나서 풀렸는지)를 정확히 비교하기 위해 
로컬 시간을 강제로 PT 시간대로 캐스팅하는 핵심 시간 유틸리티입니다.

Args:
    timestamp (float): 변환할 기준 UNIX 타임스탬프 (초 단위).

Returns:
    str: ""YYYY-MM-DD"" 포맷의 태평양 표준시 기준 날짜 문자열."
service/api_key_tracker.py,APIManager,end_task,"API 호출 작업을 완료한 뒤 대여했던 키를 반납하고 상태를 업데이트합니다.

Service 계층이 Gemini 통신을 성공적으로 마쳤거나 에러(예: 429)로 종료되었을 때 반드시 호출해야 하는 메서드입니다. 
해당 `키::모델` 조합의 `is_in_use` 플래그를 False로 변경하고 종료 시간을 기록하여 
이후 `cooldown_seconds` 계산의 기준점으로 삼습니다. 
상태 업데이트 후 `lock.notify_all()`을 호출하여, 가용 키가 나오기를 기다리며 
수면(Wait) 상태에 빠져있던 다른 워커 스레드들을 즉시 깨워(Wake-up) 처리율(Throughput)을 극대화합니다.

Args:
    key_id (str): 작업을 마친 API 키의 식별자(ID).
    model_name (str): 사용했던 LLM 모델의 이름.
    error_code (Optional[str], optional): 작업 중 발생한 에러가 있다면 그 식별 코드(예: ""429""). 정상 종료 시 None.

Returns:
    None"
service/api_key_tracker.py,APIManager,check_combo_status,"특정 `키::모델` 조합의 현재 가용성 상태와 대기(쿨타임) 잔여 시간을 검사합니다.

UI 레이어에서 각 키의 상태를 시각적으로 보여주거나 모니터링할 때 사용되는 상태 조회용 메서드입니다. 
현재 사용 중(BUSY)인지, 요청 속도 제한 대기 중(COOLDOWN)인지, 하루 할당량을 모두 소진(DAILY_LIMIT)했는지 등 
자세한 내부 상태를 판별합니다.

Args:
    key_id (str): 상태를 조회할 API 키의 식별자(ID).
    model_name (str): 상태를 조회할 LLM 모델의 이름.

Returns:
    Tuple[str, float]: 
        - 첫 번째 요소: 현재 상태를 나타내는 문자열 상수 (READY, BUSY, COOLDOWN, DAILY, ERROR, NOT_FOUND 중 하나).
        - 두 번째 요소: 남은 쿨타임 초(float). 상태가 COOLDOWN이 아닐 경우 0.0을 반환합니다."
service/api_key_tracker.py,APIManager,get_available_key,"현재 즉시 사용할 수 있는(Ready 상태인) 최적의 API 키를 찾아 스레드 안전하게 할당(Checkout)합니다.

Service 계층이 LLM API 요청을 보내기 직전에 호출하는 핵심 메서드입니다. 
다중 API 키 배열을 순회하며 사용 중(BUSY)이거나 할당량 초과(429) 상태인 키를 걸러냅니다. 
모든 키가 쿨타임(COOLDOWN)에 걸려 있어 즉시 사용할 수 없는 경우, CPU를 점유하는 
Busy-Waiting(무한 루프) 방식 대신 가장 먼저 쿨타임이 끝나는 키의 남은 시간(`shortest_wait`)을 계산합니다. 

그 후 `lock.wait()`를 호출하여 스레드 락을 스스로 해제하고 정확히 그 시간만큼만 수면(Sleep/Wait) 
상태에 돌입합니다. 대기 도중 다른 스레드가 `end_task`를 호출해 `notify_all()`을 날리면 
즉시 깨어나 가용 키를 다시 탐색합니다. 이를 통해 다중 워커 환경에서 교착 상태(Deadlock)를 방지하고 
API 호출량을 한계치까지 안전하게 밀어붙일 수 있습니다.

Args:
    model_name (str): 작업을 요청할 대상 LLM 모델의 이름.
    timeout (int, optional): 가용 키를 찾지 못할 경우 대기할 최대 허용 시간(초). 기본값은 3600(1시간)입니다.

Returns:
    Tuple[str, str]: 할당에 성공한 최적 API 키의 식별자(ID)와 실제 API 키 문자열 값을 튜플로 반환합니다.

Raises:
    TimeoutError: 지정된 `timeout` 시간을 모두 소진하고도 유효한 API 키를 할당받지 못한 경우 발생합니다."
service/pipeline_status_service.py,PipelineStatusService,__class__,"단일 교시(Lesson)의 파이프라인 진행 상태 및 연관 파일 검증을 전담하는 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 파이프라인의 다음 작업을 직접 '실행'하지 않고, 
오직 현재 드라이브와 로컬에 어떤 결과물들이 있는지 '진단'하고 '조회'하는 역할만 수행합니다.

의존성:
- 상태 확인을 위한 문자열 파싱은 `FileNamingService`에 위임합니다.
- 클라우드 파일 검사를 위해 `utils.drive_api`를 통해 Google Drive API와 통신합니다."
service/pipeline_status_service.py,PipelineStatusService,__init__,"PipelineStatusService 인스턴스를 초기화합니다.

Args:
    drive_service (Optional[Any], optional): 인증된 구글 드라이브 API 서비스 리소스 객체. Defaults to None.
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 처리 로그를 메인 UI로 
        전달하기 위한 콜백 함수. 하위 `FileNamingService`에도 동일하게 주입됩니다. Defaults to None."
service/pipeline_status_service.py,PipelineStatusService,check_lesson_file_status,"[파이프라인 진행도 검증] 특정 단계의 파이프라인 결과물 파일이 리스트에 존재하는지 확인합니다.

파일 시스템이나 클라우드를 직접 스캔하지 않고, 미리 긁어온(Fetched) 단순 파일명 배열(`file_list`)을 
메모리 상에서 빠르게 스캔합니다. 
`FileType`에 정의된 8가지 주요 파이프라인 마일스톤에 대해 `FileNamingService`의 
정규식 필터링 능력을 빌려 해당 교시(`target_lesson_id`)에 속한 파일이 물리적으로 존재하는지 
Boolean 값으로 반환합니다. 이 값은 UI의 진행도 바(Progress Bar)나 상태 텍스트 갱신에 직접적으로 사용됩니다.

Args:
    file_list (List[str]): 검사 대상이 되는 전체 파일명 문자열 리스트.
    target_lesson_id (str): 검사할 특정 수업의 교시 식별자 (예: '1004_1').
    file_type (FileType): 파이프라인의 특정 단계를 지칭하는 Enum 형태의 문자열 
        (예: 'script', 'anki', 'audio' 등).

Returns:
    bool: 해당 교시에 매칭되는 지정된 타입의 파일이 리스트 내에 존재하면 True, 없으면 False."
service/pipeline_status_service.py,PipelineStatusService,get_ai_task_status_from_json,"드라이브에 저장된 `done.json`을 열어, AI 교정과 요약 작업이 내부에 실제로 기록되었는지 논리적으로 확인합니다.

물리적으로 파일(`done.json`)이 존재하더라도, 중간에 시스템 오류로 인해 안의 내용이 비어있을 수 있습니다. 
이 메서드는 파일을 디스크로 다운로드하는 오버헤드 대신 `in_memory_download_from_drive`를 사용해 
RAM 상에서 즉시 JSON을 디코딩합니다. 또한 반복 조회를 막기 위해 `self.json_cache`에 디코딩된 
딕셔너리를 캐싱합니다. JSON 내부의 `corrected_text`와 `summary` 키를 파싱하여, 
LLM 파이프라인의 세부적인 완결성을 2개의 불리언(Boolean) 값으로 명확하게 진단해냅니다.

Args:
    drive_files (List[Dict[str, Any]]): 구글 드라이브에서 스캔된 파일들의 메타데이터 딕셔너리 리스트.
    target_lesson_id (str): 상태를 조회할 대상 수업 교시 식별자.

Returns:
    tuple[bool, bool]: 
        - 첫 번째 불리언: 음성 스크립트 교정(Correction) 완료 여부.
        - 두 번째 불리언: 단권화 요약(Summary) 완료 여부.

Raises:
    ValueError: 인스턴스 초기화 시 구글 드라이브 서비스가 주입되지 않은 상태로 호출될 경우."
service/pipeline_status_service.py,PipelineStatusService,fetch_files_by_date_range,"드라이브에서 특정 확장자를 가진 파일 중, 지정된 날짜 범위(MMDD)에 해당하는 파일 목록만 추출 반환합니다.

사용자가 UI의 달력 위젯(Calendar Widget)에서 특정 기간을 선택하고 해당 기간 내의 
PDF 학습 자료만 모아보려 할 때 호출되는 편의성(Utility) 메서드입니다. 
모든 드라이브 파일을 긁어온 뒤, 1차로 확장자를 필터링하여 루프의 횟수를 줄이고, 
2차로 `FileNamingService`의 도메인 파서(Parser)에 위임하여 파일명 내에 숨겨진 날짜 메타데이터를 
기간 문자열(`start_mmdd`, `end_mmdd`)과 비교합니다.

Args:
    start_date_str (str): 검색을 시작할 기준 날짜 문자열 (""YYYY-MM-DD"" 포맷).
    end_date_str (str): 검색을 종료할 기준 날짜 문자열 (""YYYY-MM-DD"" 포맷).
    file_extension (str, optional): 찾고자 하는 대상 파일의 확장자. Defaults to "".pdf"".

Returns:
    List[Dict[str, Any]]: 해당 날짜 범위에 속하는 파일들의 드라이브 메타데이터 딕셔너리 리스트.

Raises:
    ValueError: 인스턴스 초기화 시 구글 드라이브 서비스가 주입되지 않은 상태로 호출될 경우."
service/playlist_repository.py,PlaylistRepository,__class__,"재생목록 메타데이터(CSV)의 저장, 조회, 수정, 삭제(CRUD) 등 데이터 영속성(Persistence) 관리만을 전담하는 저장소 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 YouTube Data API와의 네트워크 통신이나 UI 렌더링 로직을 전혀 포함하지 않으며, 
오직 로컬 파일 시스템의 `.csv` 데이터베이스 파일 상태를 무결하게 관리하는 역할만 수행합니다.

내부 주요 상태로 물리적 파일 경로(`self.csv_file`)와 다중 스레드 환경에서의 I/O 충돌을 막기 위한 
재진입 가능 락(`self._lock`, RLock)을 보유하고 있습니다. 주로 유튜브 연동을 처리하는 Controller나 
비동기 작업을 수행하는 Worker 계층에 의해 호출되어 데이터를 공급하거나 업데이트합니다."
service/playlist_repository.py,PlaylistRepository,__init__,"PlaylistRepository 인스턴스를 초기화하고 스레드 락 및 데이터베이스 파일을 준비합니다.

Args:
    csv_file_path (str, optional): 재생목록 데이터를 영속화할 로컬 CSV 파일의 경로. 기본값은 ""playlists.csv""입니다.
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 처리 중 발생하는 로컬 DB 접근 로그를 
        메인 UI 스레드로 안전하게 전달하기 위한 콜백 함수. Defaults to None."
service/playlist_repository.py,PlaylistRepository,_init_csv,"CSV 데이터베이스 파일이 존재하지 않을 경우 기본 헤더를 포함하여 초기화(Self-healing)합니다.

자동화 파이프라인의 백그라운드 Worker는 사용자의 개입 없이 지속적으로 동작해야 합니다. 
만약 사용자의 실수나 시스템 오류로 로컬 데이터베이스 파일(`.csv`)이 삭제되었을 경우, 
시스템이 크래시(Crash)되는 대신 스스로 디렉토리 트리와 빈 CSV 파일을 복구하여 
파이프라인의 연속성을 보장하는 강력한 방어 로직입니다. 내부적으로 `_lock`을 사용하여 
여러 스레드가 동시에 초기화를 시도하는 Race Condition을 방지합니다.

Args:
    없음

Returns:
    None"
service/playlist_repository.py,PlaylistRepository,load_playlists,"로컬 CSV 데이터베이스 파일에서 재생목록 정보를 읽어 메모리 구조(List of Dicts)로 반환합니다.

메인 UI가 로드되거나 Watchdog Worker가 동기화 대상을 스캔할 때 빈번하게 호출되는 Read 엔트리포인트입니다. 
파일 I/O 작업 중 다른 스레드가 쓰기(Write) 연산을 수행하여 파일이 손상(Incomplete read)되는 것을 막기 위해 
전체 읽기 블록이 `_lock`으로 강하게 보호됩니다. 읽기 중 예외가 발생하더라도 빈 리스트를 반환하여 
호출자(Controller/Service)가 에러 처리 없이 안전하게 Fallback 할 수 있도록 돕습니다.

Args:
    없음

Returns:
    List[Dict[str, str]]: 각 딕셔너리가 단일 재생목록 정보('name', 'url', 'playlist_id')를 
        포함하는 리스트. 파일이 없거나 오류 발생 시 빈 리스트(`[]`)를 반환합니다."
service/playlist_repository.py,PlaylistRepository,_rewrite_csv,"메모리에 로드되어 수정된 재생목록 리스트를 물리적 CSV 파일에 안전하게 덮어씁니다(Overwrite).

CSV 파일 특성상 특정 행(Row)만 무작위 접근(Random Access)하여 수정하는 것이 까다롭습니다. 
따라서 이 클래스의 모든 데이터 변경 연산(Add, Delete, Rename)은 메모리에서 전체 리스트를 조작한 후 
이 내부 메서드를 통해 파일 전체를 새롭게 덮어쓰는(Rewrite) 방식을 취합니다. 
데이터 누락 방지를 위해 `.get()` 메서드를 활용하여 키 누락 예외를 방어하며, RLock 안에서 실행되므로 
쓰기 도중 다른 스레드의 간섭을 원천 차단합니다.

Args:
    playlists (List[Dict[str, str]]): CSV 파일에 기록할 최신 상태의 재생목록 딕셔너리 리스트.

Returns:
    None"
service/playlist_repository.py,PlaylistRepository,add_playlist,"새로운 재생목록 엔티티를 데이터베이스에 추가합니다(Create).

비동기 환경에서 여러 사용자의 액션이나 Worker의 백그라운드 스캔으로 인해 동시에 여러 재생목록이 
등록될 수 있습니다. 이를 안전하게 처리하기 위해 '기존 데이터 로드 -> 메모리 배열에 새 항목 추가 -> CSV 전체 덮어쓰기'의 
일련의 과정을 하나의 원자적 트랜잭션(Atomic Transaction)으로 간주하고 `with self._lock:` 블록으로 묶어 
데이터 경합(Race Condition)으로 인한 정보 유실을 방지합니다.

Args:
    name (str): 사용자에게 보여질 재생목록의 이름.
    url (str): 해당 유튜브 재생목록의 전체 URL 경로.
    playlist_id (str): API 통신 시 활용되는 재생목록의 고유 식별자(ID).

Returns:
    None"
service/playlist_repository.py,PlaylistRepository,delete_playlist,"특정 재생목록 고유 ID를 기반으로 데이터베이스에서 해당 항목을 완전히 제거합니다(Delete).

사용자가 UI에서 특정 재생목록의 동기화 연동을 해제(삭제)하고자 할 때 호출됩니다. 
메모리 상에 로드된 전체 리스트에서 대상 `playlist_id`와 일치하지 않는 항목들만으로 
새로운 배열을 필터링(List Comprehension)한 뒤, 이를 디스크에 재기록(Rewrite)하여 물리적인 삭제를 달성합니다.

Args:
    playlist_id (str): 데이터베이스에서 삭제하고자 하는 대상 재생목록의 고유 식별자(ID).

Returns:
    None"
service/playlist_repository.py,PlaylistRepository,rename_playlist,"기존 데이터베이스에 존재하는 특정 재생목록의 이름을 새로운 이름으로 갱신합니다(Update).

학습자의 편의에 따라 자동화 파이프라인에서 관리되는 폴더명이나 재생목록의 별칭(Alias)을 
변경해야 할 때 사용되는 업데이트 로직입니다. 
메모리 리스트를 순회하며 타겟 ID를 찾아 이름(`name`) 필드만 단일 수정(In-place update)한 후, 
실제 변경 사항이 발생했을 때만(디스크 I/O 최적화) `_rewrite_csv`를 호출하여 상태를 영속화합니다.

Args:
    playlist_id (str): 이름을 변경할 대상 재생목록의 고유 식별자(ID).
    new_name (str): 변경하고자 하는 새로운 재생목록의 이름 문자열.

Returns:
    None"
service/text_processing_service.py,TextProcessingService,__class__,"텍스트 데이터의 내용을 분석하고 규칙에 따라 병합/분할을 수행하는 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 파일의 읽기/쓰기나 클라우드 업로드 같은 
인프라성 작업은 철저히 배제하고 오직 텍스트 문자열 그 자체의 조작만을 책임집니다. 
UI 이벤트 핸들러(Controller)나 비동기 파이프라인(Worker)에서 텍스트 기반의 비즈니스 룰 
검증이 필요할 때 호출되며, 부모 클래스인 `BaseService`를 상속받아 일관된 로깅 시스템을 공유합니다."
service/text_processing_service.py,TextProcessingService,__init__,"TextProcessingService 인스턴스를 초기화합니다.

Args:
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 스레드 등에서 
        발생한 문자열 처리 결과 및 오류 로그를 메인 UI 스레드로 전달하기 위한 콜백 함수. 
        Defaults to None."
service/text_processing_service.py,TextProcessingService,split_text_content,"텍스트가 정확히 한 번의 줄바꿈으로 두 부분으로 나뉘는지 검증하고 분할합니다.

        자동화된 학습 자료 파이프라인에서 특정 텍스트 데이터(예: 특정 슬라이드의 질문과 답변, 
        또는 명확하게 두 파트로 나뉘어야 하는 스크립트 본문)가 규칙에 맞게 작성되었는지 검증할 때 사용됩니다. 
        대량의 데이터를 비동기 Worker가 백그라운드에서 처리할 때, 사용자의 입력 실수나 
        LLM의 포맷 이탈로 인해 텍스트가 1조각이거나 3조각 이상으로 쪼개질 경우, 하위 시스템(Anki 등)이 
        심각한 오작동을 일으킬 수 있습니다. 
        
        따라서 이 메서드는 `splitlines()`를 이용해 운영체제 환경(
, 
)에 무관하게 텍스트를 쪼갠 뒤, 
        그 결과가 정확히 2개인지 엄격하게 검사(Fail-fast)하여 비정형 데이터의 구조적 위험을 
        파이프라인 최전방에서 차단합니다.

        Args:
            text_content (str): 검증 및 분할을 수행할 원본 문자열 데이터.

        Returns:
            List[str]: 공백이 제거(strip)된 정확히 2개의 문자열 요소를 가지는 리스트.

        Raises:
            ValueError: 입력된 텍스트가 비어 있거나, 엔터(줄바꿈) 기준으로 나누었을 때 
                정확히 2개의 조각으로 분리되지 않는 경우(구조적 규칙 위반 시) 발생합니다."
service/text_processing_service.py,TextProcessingService,merge_text_contents,"여러 텍스트 콘텐츠를 일정한 병합 규칙에 따라 하나의 문자열로 합칩니다.

        자동화 파이프라인에서 여러 개로 분할되어 개별 처리된 스크립트 조각들이나, 
        다수의 교시(Lesson)에서 추출된 LLM 요약 결과들을 최종적으로 하나의 단일 문서나 
        프롬프트로 조립(Assembly)할 때 호출됩니다. 
        
        단순한 문자열 이어붙이기가 아니라, 각 조각 내부의 불필요한 앞뒤 공백을 선제적으로 제거한 후 
        더블 라인브레이크(`

`)를 삽입하여 문단 간의 논리적 구분을 명확히 유지하도록 설계되어 
        이후 PDF 렌더링이나 Notion 동기화 시 시각적 레이아웃이 깨지지 않도록 보장합니다.

        Args:
            contents (List[str]): 하나로 병합할 대상이 되는 개별 문자열들의 리스트.

        Returns:
            str: 리스트 내의 각 문자열 요소가 두 줄 바꿈(`

`)으로 구분되어 하나로 연결된 최종 완성 문자열."
service/pdf_render_service.py,PdfRenderService,__class__,"마크다운 텍스트를 파싱, 수식 정제, HTML 변환을 거쳐 최종 PDF로 렌더링하는 통합 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 외부 파일 시스템 제어나 API 통신을 수행하지 않으며, 
오직 문자열 데이터를 PDF 시각적 레이아웃으로 변환하는 '렌더러(Renderer)' 역할만 전담합니다. 
LlmService나 PipelineStatusService에서 가공된 텍스트 데이터를 주입받아 동작합니다."
service/pdf_render_service.py,PdfRenderService,__init__,PdfRenderService 인스턴스를 초기화하고 전역 설정 및 정규식을 로드합니다.
service/pdf_render_service.py,PdfRenderService,_sanitize_markdown,"LaTeX 수식 및 특수문자로 인한 렌더링 엔진(xhtml2pdf) 패닉 오류를 방지하기 위해 텍스트를 정제합니다.

        Gemini 등 LLM은 의학 및 수치 데이터를 출력할 때 LaTeX 수식(예: `$ \infty $`, `
eq`)이나 
        아스키 아트 표(예: `┌─┐`)를 자주 사용합니다. 그러나 `xhtml2pdf` 렌더링 엔진은 이러한 문법을 
        이해하지 못하고 빈 사각형으로 렌더링하거나 파이프라인 전체를 크래시(Crash) 낼 수 있습니다.
        
        이 메서드는 정규표현식과 `LatexNodes2Text`를 활용해 마크다운 내의 수식을 일반 유니코드 텍스트(예: `∞`, `≠`)로 
        안전하게 치환(Fallback)하고, HTML 예약어 충돌을 막기 위해 `html.escape` 처리를 
        선행하는 핵심 방어 로직입니다.

        Args:
            text (str): 치환되지 않은 원본 마크다운 텍스트 문자열.

        Returns:
            str: 렌더링 엔진에 주입해도 안전하도록 모든 수식과 기호가 유니코드 및 이스케이프 처리된 문자열."
service/pdf_render_service.py,PdfRenderService,_html_to_pdf_doc,"CSS가 주입된 완성형 HTML 문자열을 메모리 상의 `pymupdf.Document` 객체로 직접 변환합니다.

물리적인 디스크를 거치지 않고 I/O 바이트 버퍼(`io.BytesIO()`)를 활용하여 RAM 상에서 
문서를 즉시 컴파일(In-memory rendering)합니다. 이는 다수의 페이지를 렌더링해야 하는 
자동화 파이프라인에서 디스크 접근 병목(Bottleneck)을 제거하여 속도를 비약적으로 높이는 방식입니다.

Args:
    html_content (str): CSS 스타일링과 정제된 텍스트가 모두 포함된 완성된 HTML 문서 문자열.

Returns:
    pymupdf.Document: 조작 및 파일 저장이 가능한 메모리 상의 PDF 객체."
service/pdf_render_service.py,PdfRenderService,_get_css_template,"의학 요약 노트 및 합성 PDF 포맷에 맞춘 기본 CSS 레이아웃 스타일 문자열을 반환합니다.

단순한 텍스트 배치가 아닌, 표(Table) 테두리 두께 조절, 줄바꿈 간격, 폰트 임베딩 등 
시각적 가독성(Readability)을 위한 스타일 시트입니다. 동적으로 `margin` 값을 주입받아 
일반 A4 요약본 렌더링과, 상단에 슬라이드가 들어가는 합성 PDF 렌더링 모두에 유연하게 대응합니다.

Args:
    margin (str, optional): CSS `@page` 영역에 적용될 페이지 여백 문자열 
        (예: ""40pt"" 또는 ""430pt 40pt 40pt 40pt""). Defaults to ""40pt"".

Returns:
    str: 렌더링될 문서의 Head 태그에 삽입될 `<style>` 내용."
service/pdf_render_service.py,PdfRenderService,create_pdf_from_markdown,"마크다운 텍스트를 파싱하여 메모리 상의 PDF(pymupdf.Document) 객체로 변환 반환합니다.

상위 Service나 Worker가 단권화 노트를 최종 PDF로 배포할 때 호출되는 퍼블릭 API입니다. 
내부적으로 텍스트 정제(`_sanitize_markdown`) -> 마크다운 to HTML 변환 -> CSS 주입 -> 
메모리 버퍼 렌더링(`_html_to_pdf_doc`)을 순차적으로 파이프라이닝(Pipelining)합니다. 
파일 시스템에 접근하지 않고 객체만 반환하므로 동시성 환경에서도 안전합니다.

Args:
    md_text (str): 변환할 대상 마크다운 포맷의 텍스트.
    custom_css (str, optional): 기본 템플릿 대신 적용할 커스텀 CSS 문자열. Defaults to None.

Returns:
    pymupdf.Document: 모든 데이터가 렌더링된 메모리 기반 PDF 객체 (사용 후 close 필수)."
service/pdf_render_service.py,PdfRenderService,create_slide_script_pdf,"원본 PDF 슬라이드를 상단에, LLM 교정 스크립트를 하단에 배치한 복합(Composite) 학습 PDF를 생성합니다.

의학 학습 자료 자동화의 핵심 결과물 중 하나로, 학생들이 강의 화면(시각 자료)과 교수님의 구두 설명(스크립트 텍스트)을 
한 페이지 안에서 직관적으로 대조하며 볼 수 있도록 문서를 새롭게 조립하는 고도화된 기능입니다.

A4 세로(Portrait) 크기를 기준으로 상단 절반(`top_half_rect`)에는 `show_pdf_page`를 이용해 
기존 원본 슬라이드 이미지를 덮어씌우고(Overlay), 하단에는 빈 공간에 맞게 마진(margin)을 준 텍스트 렌더링 
결과물을 결합합니다. 대량의 메모리가 소비될 수 있으므로 모든 PDF 핸들에 대해 파이썬 컨텍스트 매니저(`with`)를 
강제하여 예외가 터지더라도 OOM(Out of Memory)과 메모리 누수(Leak)를 완벽히 차단합니다.

Args:
    orig_pdf_path (PathLike): 원본 강의록 슬라이드 PDF 파일의 위치.
    slides_data_dict (dict): 키(Key)가 페이지 번호(1-based)이고 값(Value)이 해당 슬라이드의 마크다운 텍스트인 데이터 딕셔너리.
    output_path (PathLike): 최종 완성된 슬라이드-스크립트 복합 PDF가 저장될 경로.

Returns:
    str: 정상적으로 생성되어 저장된 결과물 PDF의 경로.

Raises:
    Exception: 파일이 없거나 디스크 공간 부족, 렌더링 엔진 에러 등 예외 발생 시 로그 출력과 함께 상위로 전파됩니다."
service/anki_service.py,AnkiGenerationService,__class__,"LLM이 생성한 CSV 텍스트 데이터를 파싱하여 Anki 덱으로 패키징하는 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 오직 문자열 형태의 원시 데이터(Raw CSV Text)를 
Basic, Cloze, MCQ 형식으로 분류하고 genanki 라이브러리를 통해 물리적인 
.apkg 파일로 렌더링 및 저장하는 I/O 작업만을 전담합니다. 

의존성: 
- Controller 또는 Worker 계층으로부터 추출 완료된 LLM 결과물을 문자열 형태로 전달받아 실행됩니다.
- 부모 클래스인 `BaseService`를 상속받아 공통 로깅(`_log`) 등의 인터페이스를 공유합니다."
